start_index,destination_index,shortest_path_distance,shortest_path_seq,weight_list
38,15180,0.01803751803751804,"[38, 9914, 15180]","[0.005050505050505051, 0.012987012987012988]"
38,15157,0.01803751803751804,"[38, 9914, 15157]","[0.005050505050505051, 0.012987012987012988]"
38,6761,0.018038163387000594,"[38, 14577, 6761]","[0.00641025641025641, 0.011627906976744186]"
38,12386,0.018038163387000594,"[38, 15819, 12386]","[0.00641025641025641, 0.011627906976744186]"
38,2426,0.01803837188452573,"[38, 1060, 2426]","[0.005917159763313609, 0.012121212121212121]"
38,19233,0.01803837188452573,"[38, 7742, 19233]","[0.005917159763313609, 0.012121212121212121]"
38,17224,0.01803837188452573,"[38, 10267, 17224]","[0.005917159763313609, 0.012121212121212121]"
38,18381,0.01803837188452573,"[38, 10267, 18381]","[0.005917159763313609, 0.012121212121212121]"
38,1996,0.01803837188452573,"[38, 1576, 1996]","[0.005917159763313609, 0.012121212121212121]"
38,1996,0.01803837188452573,"[38, 9461, 1996]","[0.005917159763313609, 0.012121212121212121]"
38,1996,0.01803837188452573,"[38, 10989, 1996]","[0.005917159763313609, 0.012121212121212121]"
38,16504,0.01803837188452573,"[38, 17965, 16504]","[0.005917159763313609, 0.012121212121212121]"
38,13046,0.01803837188452573,"[38, 1060, 13046]","[0.005917159763313609, 0.012121212121212121]"
38,13541,0.01803837188452573,"[38, 7669, 13541]","[0.005917159763313609, 0.012121212121212121]"
38,7776,0.01803837188452573,"[38, 1576, 7776]","[0.005917159763313609, 0.012121212121212121]"
38,7776,0.01803837188452573,"[38, 10989, 7776]","[0.005917159763313609, 0.012121212121212121]"
38,13261,0.01803837188452573,"[38, 10267, 13261]","[0.005917159763313609, 0.012121212121212121]"
38,18790,0.01803837188452573,"[38, 1576, 18790]","[0.005917159763313609, 0.012121212121212121]"
38,14221,0.018039731229915278,"[38, 3523, 14221]","[0.006134969325153374, 0.011904761904761904]"
38,3350,0.018039731229915278,"[38, 13137, 3350]","[0.006134969325153374, 0.011904761904761904]"
38,12775,0.018039731229915278,"[38, 13137, 12775]","[0.006134969325153374, 0.011904761904761904]"
38,16833,0.01804033777653709,"[38, 503, 16833]","[0.0056179775280898875, 0.012422360248447204]"
38,8159,0.01804033777653709,"[38, 16146, 8159]","[0.0056179775280898875, 0.012422360248447204]"
38,4297,0.01804033777653709,"[38, 16865, 4297]","[0.0056179775280898875, 0.012422360248447204]"
38,7065,0.01804033777653709,"[38, 17760, 7065]","[0.0056179775280898875, 0.012422360248447204]"
38,18815,0.01804307516759378,"[38, 14705, 18815]","[0.005847953216374269, 0.012195121951219513]"
38,11630,0.01804307516759378,"[38, 9769, 11630]","[0.005847953216374269, 0.012195121951219513]"
38,254,0.01804307516759378,"[38, 14705, 254]","[0.005847953216374269, 0.012195121951219513]"
38,5441,0.01804307516759378,"[38, 2133, 5441]","[0.005847953216374269, 0.012195121951219513]"
38,12924,0.01804307516759378,"[38, 5056, 12924]","[0.005847953216374269, 0.012195121951219513]"
38,11318,0.018043097226518198,"[38, 6617, 11318]","[0.00546448087431694, 0.012578616352201259]"
38,8472,0.018043097226518198,"[38, 13039, 8472]","[0.00546448087431694, 0.012578616352201259]"
38,11747,0.018043097226518198,"[38, 8334, 11747]","[0.00546448087431694, 0.012578616352201259]"
38,8797,0.018043097226518198,"[38, 13039, 8797]","[0.00546448087431694, 0.012578616352201259]"
38,14888,0.01804549965085082,"[38, 5294, 14888]","[0.006211180124223602, 0.011834319526627219]"
38,18209,0.01804549965085082,"[38, 3107, 18209]","[0.006211180124223602, 0.011834319526627219]"
38,2926,0.01804549965085082,"[38, 6041, 2926]","[0.006211180124223602, 0.011834319526627219]"
38,2728,0.01804549965085082,"[38, 571, 2728]","[0.006211180124223602, 0.011834319526627219]"
38,7415,0.01804549965085082,"[38, 12123, 7415]","[0.006211180124223602, 0.011834319526627219]"
38,18010,0.01804549965085082,"[38, 10654, 18010]","[0.006211180124223602, 0.011834319526627219]"
38,9692,0.01804549965085082,"[38, 14874, 9692]","[0.006211180124223602, 0.011834319526627219]"
38,1429,0.018047019802946054,"[38, 3382, 1429]","[0.004975124378109453, 0.013071895424836602]"
38,2929,0.018050285471115996,"[38, 11715, 2929]","[0.005780346820809248, 0.012269938650306749]"
38,1348,0.018050285471115996,"[38, 5958, 1348]","[0.005780346820809248, 0.012269938650306749]"
38,9998,0.018050285471115996,"[38, 16440, 9998]","[0.005780346820809248, 0.012269938650306749]"
38,3811,0.018050285471115996,"[38, 6525, 3811]","[0.005780346820809248, 0.012269938650306749]"
38,15748,0.018050314465408807,"[38, 13094, 15748]","[0.0047169811320754715, 0.013333333333333334]"
38,2852,0.01805108798486282,"[38, 16711, 2852]","[0.006622516556291391, 0.011428571428571429]"
38,3658,0.01805108798486282,"[38, 11372, 3658]","[0.006622516556291391, 0.011428571428571429]"
38,2417,0.01805108798486282,"[38, 16711, 2417]","[0.006622516556291391, 0.011428571428571429]"
38,2202,0.01805108798486282,"[38, 16711, 2202]","[0.006622516556291391, 0.011428571428571429]"
38,18661,0.01805108798486282,"[38, 16711, 18661]","[0.006622516556291391, 0.011428571428571429]"
38,10353,0.01805108798486282,"[38, 2925, 10353]","[0.006622516556291391, 0.011428571428571429]"
38,3342,0.01805108798486282,"[38, 398, 3342]","[0.006622516556291391, 0.011428571428571429]"
38,193,0.01805108798486282,"[38, 398, 193]","[0.006622516556291391, 0.011428571428571429]"
38,9066,0.01805108798486282,"[38, 398, 9066]","[0.006622516556291391, 0.011428571428571429]"
38,18785,0.01805108798486282,"[38, 398, 18785]","[0.006622516556291391, 0.011428571428571429]"
38,18444,0.01805108798486282,"[38, 11590, 18444]","[0.006622516556291391, 0.011428571428571429]"
38,2134,0.01805108798486282,"[38, 2925, 2134]","[0.006622516556291391, 0.011428571428571429]"
38,16132,0.01805108798486282,"[38, 1126, 16132]","[0.006622516556291391, 0.011428571428571429]"
38,6011,0.01805108798486282,"[38, 2658, 6011]","[0.006622516556291391, 0.011428571428571429]"
38,4953,0.01805401405845357,"[38, 13249, 4953]","[0.006289308176100629, 0.011764705882352941]"
38,1340,0.01805401405845357,"[38, 6738, 1340]","[0.006289308176100629, 0.011764705882352941]"
38,2846,0.01805401405845357,"[38, 17994, 2846]","[0.006289308176100629, 0.011764705882352941]"
38,16372,0.01805401405845357,"[38, 9036, 16372]","[0.006289308176100629, 0.011764705882352941]"
38,7467,0.01805401405845357,"[38, 7997, 7467]","[0.006289308176100629, 0.011764705882352941]"
38,10501,0.01805401405845357,"[38, 12811, 10501]","[0.006289308176100629, 0.011764705882352941]"
38,6808,0.01805401405845357,"[38, 11277, 6808]","[0.006289308176100629, 0.011764705882352941]"
38,13245,0.01805401405845357,"[38, 17994, 13245]","[0.006289308176100629, 0.011764705882352941]"
38,7365,0.01805401405845357,"[38, 17994, 7365]","[0.006289308176100629, 0.011764705882352941]"
38,5442,0.01805401405845357,"[38, 2182, 5442]","[0.006289308176100629, 0.011764705882352941]"
38,6317,0.01805401405845357,"[38, 2182, 6317]","[0.006289308176100629, 0.011764705882352941]"
38,6317,0.01805401405845357,"[38, 12811, 6317]","[0.006289308176100629, 0.011764705882352941]"
38,2650,0.01805401405845357,"[38, 2288, 2650]","[0.006289308176100629, 0.011764705882352941]"
38,17585,0.01805401405845357,"[38, 3798, 17585]","[0.006289308176100629, 0.011764705882352941]"
38,19083,0.01805401405845357,"[38, 13038, 19083]","[0.006289308176100629, 0.011764705882352941]"
38,5658,0.01805420013512499,"[38, 1144, 5658]","[0.006493506493506494, 0.011560693641618497]"
38,17277,0.01805420013512499,"[38, 13445, 17277]","[0.006493506493506494, 0.011560693641618497]"
38,16243,0.01805420013512499,"[38, 13689, 16243]","[0.006493506493506494, 0.011560693641618497]"
38,15427,0.01805420013512499,"[38, 1144, 15427]","[0.006493506493506494, 0.011560693641618497]"
38,14879,0.01805420013512499,"[38, 1144, 14879]","[0.006493506493506494, 0.011560693641618497]"
38,13450,0.01805420013512499,"[38, 3984, 13450]","[0.006493506493506494, 0.011560693641618497]"
38,10537,0.018055555555555557,"[38, 5783, 10537]","[0.005555555555555556, 0.0125]"
38,14596,0.018055555555555557,"[38, 11608, 14596]","[0.005555555555555556, 0.0125]"
38,14387,0.01805611491475366,"[38, 463, 14387]","[0.005235602094240838, 0.01282051282051282]"
38,11607,0.01805611491475366,"[38, 17084, 11607]","[0.005235602094240838, 0.01282051282051282]"
38,17910,0.018058002439354928,"[38, 3348, 17910]","[0.005319148936170213, 0.012738853503184714]"
38,18598,0.018059964726631392,"[38, 4389, 18598]","[0.005714285714285714, 0.012345679012345678]"
38,8779,0.018059964726631392,"[38, 117, 8779]","[0.005714285714285714, 0.012345679012345678]"
38,6493,0.018059964726631392,"[38, 117, 6493]","[0.005714285714285714, 0.012345679012345678]"
38,17182,0.018059964726631392,"[38, 4454, 17182]","[0.005714285714285714, 0.012345679012345678]"
38,3121,0.01806315511899268,"[38, 4069, 3121]","[0.005076142131979695, 0.012987012987012988]"
38,7238,0.01806315511899268,"[38, 3016, 7238]","[0.005076142131979695, 0.012987012987012988]"
38,4030,0.01806363325350667,"[38, 997, 4030]","[0.005405405405405406, 0.012658227848101266]"
38,9094,0.01806363325350667,"[38, 3916, 9094]","[0.005405405405405406, 0.012658227848101266]"
38,3054,0.018065333184340893,"[38, 12880, 3054]","[0.006369426751592357, 0.011695906432748537]"
38,12719,0.018065333184340893,"[38, 11332, 12719]","[0.006369426751592357, 0.011695906432748537]"
38,10040,0.018065333184340893,"[38, 2568, 10040]","[0.006369426751592357, 0.011695906432748537]"
38,5299,0.018065333184340893,"[38, 2568, 5299]","[0.006369426751592357, 0.011695906432748537]"
38,14075,0.018065333184340893,"[38, 15726, 14075]","[0.006369426751592357, 0.011695906432748537]"
38,3072,0.018065333184340893,"[38, 12875, 3072]","[0.006369426751592357, 0.011695906432748537]"
38,2899,0.018065333184340893,"[38, 12683, 2899]","[0.006369426751592357, 0.011695906432748537]"
38,12520,0.018065333184340893,"[38, 6815, 12520]","[0.006369426751592357, 0.011695906432748537]"
38,9086,0.018065333184340893,"[38, 15726, 9086]","[0.006369426751592357, 0.011695906432748537]"
38,17781,0.018065333184340893,"[38, 3052, 17781]","[0.006369426751592357, 0.011695906432748537]"
38,5026,0.018065333184340893,"[38, 3521, 5026]","[0.006369426751592357, 0.011695906432748537]"
38,7550,0.018065333184340893,"[38, 12880, 7550]","[0.006369426751592357, 0.011695906432748537]"
38,16560,0.018065333184340893,"[38, 2568, 16560]","[0.006369426751592357, 0.011695906432748537]"
38,6033,0.018072077762571498,"[38, 2404, 6033]","[0.005649717514124294, 0.012422360248447204]"
38,6033,0.018072077762571498,"[38, 17106, 6033]","[0.005649717514124294, 0.012422360248447204]"
38,10529,0.018072077762571498,"[38, 15644, 10529]","[0.005649717514124294, 0.012422360248447204]"
38,13968,0.018072077762571498,"[38, 6241, 13968]","[0.005649717514124294, 0.012422360248447204]"
38,16254,0.01807228915662651,"[38, 17447, 16254]","[0.006024096385542169, 0.012048192771084338]"
38,13969,0.01807228915662651,"[38, 1882, 13969]","[0.006024096385542169, 0.012048192771084338]"
38,9185,0.018073121846706754,"[38, 10002, 9185]","[0.005494505494505495, 0.012578616352201259]"
38,7134,0.018073121846706754,"[38, 10002, 7134]","[0.005494505494505495, 0.012578616352201259]"
38,10098,0.01807320024198427,"[38, 1840, 10098]","[0.006578947368421052, 0.011494252873563218]"
38,3950,0.01807320024198427,"[38, 147, 3950]","[0.006578947368421052, 0.011494252873563218]"
38,9810,0.01807320024198427,"[38, 17469, 9810]","[0.006578947368421052, 0.011494252873563218]"
38,15656,0.01807320024198427,"[38, 5735, 15656]","[0.006578947368421052, 0.011494252873563218]"
38,8108,0.01807320024198427,"[38, 147, 8108]","[0.006578947368421052, 0.011494252873563218]"
38,11159,0.01807320024198427,"[38, 17469, 11159]","[0.006578947368421052, 0.011494252873563218]"
38,8742,0.01807320024198427,"[38, 3028, 8742]","[0.006578947368421052, 0.011494252873563218]"
38,17231,0.01807320024198427,"[38, 3028, 17231]","[0.006578947368421052, 0.011494252873563218]"
38,2516,0.018073593073593075,"[38, 4491, 2516]","[0.005952380952380952, 0.012121212121212121]"
38,11304,0.018073593073593075,"[38, 8548, 11304]","[0.005952380952380952, 0.012121212121212121]"
38,4669,0.018073593073593075,"[38, 14190, 4669]","[0.005952380952380952, 0.012121212121212121]"
38,11667,0.018073608879801376,"[38, 261, 11667]","[0.006097560975609756, 0.011976047904191617]"
38,13777,0.018073608879801376,"[38, 261, 13777]","[0.006097560975609756, 0.011976047904191617]"
38,10581,0.018073608879801376,"[38, 3163, 10581]","[0.006097560975609756, 0.011976047904191617]"
38,2954,0.018073608879801376,"[38, 261, 2954]","[0.006097560975609756, 0.011976047904191617]"
38,14914,0.018073608879801376,"[38, 14910, 14914]","[0.006097560975609756, 0.011976047904191617]"
38,13510,0.018073608879801376,"[38, 13775, 13510]","[0.006097560975609756, 0.011976047904191617]"
38,13152,0.018073608879801376,"[38, 13108, 13152]","[0.006097560975609756, 0.011976047904191617]"
38,13619,0.018073608879801376,"[38, 9258, 13619]","[0.006097560975609756, 0.011976047904191617]"
38,7489,0.018073608879801376,"[38, 9258, 7489]","[0.006097560975609756, 0.011976047904191617]"
38,5792,0.018075950986978916,"[38, 5662, 5792]","[0.004830917874396135, 0.013245033112582781]"
38,842,0.018077474892395983,"[38, 8268, 842]","[0.0058823529411764705, 0.012195121951219513]"
38,2487,0.018077474892395983,"[38, 3420, 2487]","[0.0058823529411764705, 0.012195121951219513]"
38,13390,0.018077601410934743,"[38, 18316, 13390]","[0.006172839506172839, 0.011904761904761904]"
38,12782,0.018077601410934743,"[38, 17497, 12782]","[0.006172839506172839, 0.011904761904761904]"
38,17554,0.01807951987996999,"[38, 10344, 17554]","[0.0064516129032258064, 0.011627906976744186]"
38,13743,0.01807951987996999,"[38, 18114, 13743]","[0.0064516129032258064, 0.011627906976744186]"
38,17322,0.01807951987996999,"[38, 2323, 17322]","[0.0064516129032258064, 0.011627906976744186]"
38,17949,0.01807951987996999,"[38, 2323, 17949]","[0.0064516129032258064, 0.011627906976744186]"
38,15031,0.01807951987996999,"[38, 2886, 15031]","[0.0064516129032258064, 0.011627906976744186]"
38,5307,0.01807951987996999,"[38, 6892, 5307]","[0.0064516129032258064, 0.011627906976744186]"
38,3147,0.01807951987996999,"[38, 1795, 3147]","[0.0064516129032258064, 0.011627906976744186]"
38,6270,0.01808367071524966,"[38, 9104, 6270]","[0.005263157894736842, 0.01282051282051282]"
38,17213,0.018083892138678843,"[38, 2887, 17213]","[0.005813953488372093, 0.012269938650306749]"
38,18637,0.018083892138678843,"[38, 1503, 18637]","[0.005813953488372093, 0.012269938650306749]"
38,16376,0.018083892138678843,"[38, 13794, 16376]","[0.005813953488372093, 0.012269938650306749]"
38,10197,0.018083892138678843,"[38, 13982, 10197]","[0.005813953488372093, 0.012269938650306749]"
38,10115,0.018083892138678843,"[38, 2825, 10115]","[0.005813953488372093, 0.012269938650306749]"
38,6905,0.01808431952662722,"[38, 4740, 6905]","[0.00625, 0.011834319526627219]"
38,17145,0.01808431952662722,"[38, 12157, 17145]","[0.00625, 0.011834319526627219]"
38,16698,0.01808431952662722,"[38, 2614, 16698]","[0.00625, 0.011834319526627219]"
38,9058,0.01808431952662722,"[38, 1034, 9058]","[0.00625, 0.011834319526627219]"
38,2428,0.01808431952662722,"[38, 4917, 2428]","[0.00625, 0.011834319526627219]"
38,7363,0.01808431952662722,"[38, 4740, 7363]","[0.00625, 0.011834319526627219]"
38,8586,0.01808431952662722,"[38, 4917, 8586]","[0.00625, 0.011834319526627219]"
38,17474,0.01808431952662722,"[38, 15633, 17474]","[0.00625, 0.011834319526627219]"
38,8070,0.01808431952662722,"[38, 15633, 8070]","[0.00625, 0.011834319526627219]"
38,15107,0.018086447086072415,"[38, 1463, 15107]","[0.0053475935828877, 0.012738853503184714]"
38,12635,0.01808659217877095,"[38, 4187, 12635]","[0.00558659217877095, 0.0125]"
38,18865,0.01808659217877095,"[38, 4281, 18865]","[0.00558659217877095, 0.0125]"
38,16762,0.018089053803339517,"[38, 12969, 16762]","[0.00510204081632653, 0.012987012987012988]"
38,8084,0.018092805449127287,"[38, 10878, 8084]","[0.005747126436781609, 0.012345679012345678]"
38,15889,0.018092805449127287,"[38, 3850, 15889]","[0.005747126436781609, 0.012345679012345678]"
38,15294,0.018092805449127287,"[38, 6987, 15294]","[0.005747126436781609, 0.012345679012345678]"
38,14950,0.01809301045679692,"[38, 13912, 14950]","[0.005434782608695652, 0.012658227848101266]"
38,17792,0.01809301045679692,"[38, 8196, 17792]","[0.005434782608695652, 0.012658227848101266]"
38,17792,0.01809301045679692,"[38, 10065, 17792]","[0.005434782608695652, 0.012658227848101266]"
38,15072,0.018093819806403573,"[38, 13473, 15072]","[0.006329113924050633, 0.011764705882352941]"
38,17612,0.018093819806403573,"[38, 497, 17612]","[0.006329113924050633, 0.011764705882352941]"
38,14320,0.018093819806403573,"[38, 3019, 14320]","[0.006329113924050633, 0.011764705882352941]"
38,13460,0.018093819806403573,"[38, 669, 13460]","[0.006329113924050633, 0.011764705882352941]"
38,9644,0.018095238095238095,"[38, 9118, 9644]","[0.006666666666666667, 0.011428571428571429]"
38,17480,0.018095238095238095,"[38, 9118, 17480]","[0.006666666666666667, 0.011428571428571429]"
38,13712,0.018095238095238095,"[38, 15324, 13712]","[0.006666666666666667, 0.011428571428571429]"
38,4870,0.018095238095238095,"[38, 15324, 4870]","[0.006666666666666667, 0.011428571428571429]"
38,14720,0.018095238095238095,"[38, 9118, 14720]","[0.006666666666666667, 0.011428571428571429]"
38,15450,0.018095238095238095,"[38, 15324, 15450]","[0.006666666666666667, 0.011428571428571429]"
38,15053,0.018095238095238095,"[38, 5820, 15053]","[0.006666666666666667, 0.011428571428571429]"
38,4197,0.018095238095238095,"[38, 9118, 4197]","[0.006666666666666667, 0.011428571428571429]"
38,4459,0.018095238095238095,"[38, 9118, 4459]","[0.006666666666666667, 0.011428571428571429]"
38,5158,0.018095238095238095,"[38, 9118, 5158]","[0.006666666666666667, 0.011428571428571429]"
38,8183,0.018095238095238095,"[38, 9118, 8183]","[0.006666666666666667, 0.011428571428571429]"
38,9685,0.018095238095238095,"[38, 9118, 9685]","[0.006666666666666667, 0.011428571428571429]"
38,12354,0.018095238095238095,"[38, 9118, 12354]","[0.006666666666666667, 0.011428571428571429]"
38,15274,0.018095238095238095,"[38, 9118, 15274]","[0.006666666666666667, 0.011428571428571429]"
38,15626,0.018095238095238095,"[38, 9118, 15626]","[0.006666666666666667, 0.011428571428571429]"
38,16190,0.018095238095238095,"[38, 9118, 16190]","[0.006666666666666667, 0.011428571428571429]"
38,16704,0.018095238095238095,"[38, 9118, 16704]","[0.006666666666666667, 0.011428571428571429]"
38,17185,0.018095238095238095,"[38, 9118, 17185]","[0.006666666666666667, 0.011428571428571429]"
38,17946,0.018095238095238095,"[38, 9118, 17946]","[0.006666666666666667, 0.011428571428571429]"
38,12801,0.018095238095238095,"[38, 7817, 12801]","[0.006666666666666667, 0.011428571428571429]"
38,19223,0.018095238095238095,"[38, 15324, 19223]","[0.006666666666666667, 0.011428571428571429]"
38,1993,0.018095238095238095,"[38, 30, 1993]","[0.006666666666666667, 0.011428571428571429]"
38,16075,0.018095238095238095,"[38, 15324, 16075]","[0.006666666666666667, 0.011428571428571429]"
38,10993,0.018095238095238095,"[38, 15324, 10993]","[0.006666666666666667, 0.011428571428571429]"
38,4344,0.018095238095238095,"[38, 18232, 4344]","[0.006666666666666667, 0.011428571428571429]"
38,3735,0.018095238095238095,"[38, 15324, 3735]","[0.006666666666666667, 0.011428571428571429]"
38,8498,0.018095238095238095,"[38, 6782, 8498]","[0.006666666666666667, 0.011428571428571429]"
38,2231,0.018096641354036797,"[38, 15687, 2231]","[0.006535947712418301, 0.011560693641618497]"
38,11240,0.018096641354036797,"[38, 6657, 11240]","[0.006535947712418301, 0.011560693641618497]"
38,6830,0.018096641354036797,"[38, 6657, 6830]","[0.006535947712418301, 0.011560693641618497]"
38,4721,0.018096641354036797,"[38, 6142, 4721]","[0.006535947712418301, 0.011560693641618497]"
38,13410,0.018096641354036797,"[38, 16407, 13410]","[0.006535947712418301, 0.011560693641618497]"
38,14991,0.018096641354036797,"[38, 7135, 14991]","[0.006535947712418301, 0.011560693641618497]"
38,16531,0.018096641354036797,"[38, 13440, 16531]","[0.006535947712418301, 0.011560693641618497]"
38,13572,0.018096641354036797,"[38, 16407, 13572]","[0.006535947712418301, 0.011560693641618497]"
38,16905,0.018096641354036797,"[38, 6608, 16905]","[0.006535947712418301, 0.011560693641618497]"
38,14970,0.018096641354036797,"[38, 16407, 14970]","[0.006535947712418301, 0.011560693641618497]"
38,8314,0.018096641354036797,"[38, 14986, 8314]","[0.006535947712418301, 0.011560693641618497]"
38,12269,0.018096641354036797,"[38, 13577, 12269]","[0.006535947712418301, 0.011560693641618497]"
38,7464,0.018096641354036797,"[38, 6657, 7464]","[0.006535947712418301, 0.011560693641618497]"
38,1734,0.018096641354036797,"[38, 14986, 1734]","[0.006535947712418301, 0.011560693641618497]"
38,1764,0.018096641354036797,"[38, 17174, 1764]","[0.006535947712418301, 0.011560693641618497]"
38,1191,0.018096641354036797,"[38, 16407, 1191]","[0.006535947712418301, 0.011560693641618497]"
38,17956,0.018096641354036797,"[38, 6657, 17956]","[0.006535947712418301, 0.011560693641618497]"
38,13520,0.018096641354036797,"[38, 6142, 13520]","[0.006535947712418301, 0.011560693641618497]"
38,3304,0.018096641354036797,"[38, 16407, 3304]","[0.006535947712418301, 0.011560693641618497]"
38,6938,0.018096641354036797,"[38, 6657, 6938]","[0.006535947712418301, 0.011560693641618497]"
38,8374,0.018096641354036797,"[38, 6657, 8374]","[0.006535947712418301, 0.011560693641618497]"
38,2864,0.018103478230654297,"[38, 4510, 2864]","[0.0055248618784530384, 0.012578616352201259]"
38,16943,0.018103478230654297,"[38, 7604, 16943]","[0.0055248618784530384, 0.012578616352201259]"
38,18782,0.018103478230654297,"[38, 8494, 18782]","[0.0055248618784530384, 0.012578616352201259]"
38,8623,0.018104178430265384,"[38, 3676, 8623]","[0.005681818181818182, 0.012422360248447204]"
38,1022,0.018104178430265384,"[38, 16436, 1022]","[0.005681818181818182, 0.012422360248447204]"
38,14183,0.018104178430265384,"[38, 2789, 14183]","[0.005681818181818182, 0.012422360248447204]"
38,17347,0.018104178430265384,"[38, 6784, 17347]","[0.005681818181818182, 0.012422360248447204]"
38,18601,0.018104178430265384,"[38, 6784, 18601]","[0.005681818181818182, 0.012422360248447204]"
38,15386,0.018104178430265384,"[38, 18045, 15386]","[0.005681818181818182, 0.012422360248447204]"
38,3433,0.018106162843004946,"[38, 11261, 3433]","[0.00641025641025641, 0.011695906432748537]"
38,17322,0.018106162843004946,"[38, 4628, 17322]","[0.00641025641025641, 0.011695906432748537]"
38,17949,0.018106162843004946,"[38, 4628, 17949]","[0.00641025641025641, 0.011695906432748537]"
38,9541,0.018106162843004946,"[38, 1651, 9541]","[0.00641025641025641, 0.011695906432748537]"
38,15618,0.018106162843004946,"[38, 19216, 15618]","[0.00641025641025641, 0.011695906432748537]"
38,18596,0.018106162843004946,"[38, 6860, 18596]","[0.00641025641025641, 0.011695906432748537]"
38,8435,0.018106162843004946,"[38, 6860, 8435]","[0.00641025641025641, 0.011695906432748537]"
38,9595,0.018106162843004946,"[38, 11261, 9595]","[0.00641025641025641, 0.011695906432748537]"
38,15960,0.018106162843004946,"[38, 12608, 15960]","[0.00641025641025641, 0.011695906432748537]"
38,8726,0.018106162843004946,"[38, 11261, 8726]","[0.00641025641025641, 0.011695906432748537]"
38,19237,0.018106162843004946,"[38, 1651, 19237]","[0.00641025641025641, 0.011695906432748537]"
38,12913,0.018106162843004946,"[38, 6860, 12913]","[0.00641025641025641, 0.011695906432748537]"
38,12426,0.018106162843004946,"[38, 14577, 12426]","[0.00641025641025641, 0.011695906432748537]"
38,9793,0.018106162843004946,"[38, 14577, 9793]","[0.00641025641025641, 0.011695906432748537]"
38,18096,0.018106162843004946,"[38, 12608, 18096]","[0.00641025641025641, 0.011695906432748537]"
38,10493,0.0181087988316904,"[38, 11292, 10493]","[0.006060606060606061, 0.012048192771084338]"
38,4777,0.0181087988316904,"[38, 8420, 4777]","[0.006060606060606061, 0.012048192771084338]"
38,2227,0.0181087988316904,"[38, 11939, 2227]","[0.006060606060606061, 0.012048192771084338]"
38,7255,0.0181087988316904,"[38, 4785, 7255]","[0.006060606060606061, 0.012048192771084338]"
38,19028,0.0181087988316904,"[38, 11292, 19028]","[0.006060606060606061, 0.012048192771084338]"
38,2252,0.0181087988316904,"[38, 14080, 2252]","[0.006060606060606061, 0.012048192771084338]"
38,5144,0.0181087988316904,"[38, 8420, 5144]","[0.006060606060606061, 0.012048192771084338]"
38,15163,0.01810923607330793,"[38, 14153, 15163]","[0.005988023952095809, 0.012121212121212121]"
38,13304,0.01810923607330793,"[38, 5171, 13304]","[0.005988023952095809, 0.012121212121212121]"
38,6291,0.01810923607330793,"[38, 1004, 6291]","[0.005988023952095809, 0.012121212121212121]"
38,796,0.01810923607330793,"[38, 2938, 796]","[0.005988023952095809, 0.012121212121212121]"
38,17545,0.01810923607330793,"[38, 7300, 17545]","[0.005988023952095809, 0.012121212121212121]"
38,210,0.01810923607330793,"[38, 7755, 210]","[0.005988023952095809, 0.012121212121212121]"
38,13296,0.01810923607330793,"[38, 1004, 13296]","[0.005988023952095809, 0.012121212121212121]"
38,15530,0.01811101722934499,"[38, 10019, 15530]","[0.006134969325153374, 0.011976047904191617]"
38,13665,0.01811101722934499,"[38, 10019, 13665]","[0.006134969325153374, 0.011976047904191617]"
38,2781,0.01811101722934499,"[38, 6720, 2781]","[0.006134969325153374, 0.011976047904191617]"
38,41,0.01811101722934499,"[38, 3523, 41]","[0.006134969325153374, 0.011976047904191617]"
38,16800,0.01811101722934499,"[38, 13137, 16800]","[0.006134969325153374, 0.011976047904191617]"
38,10910,0.01811101722934499,"[38, 3135, 10910]","[0.006134969325153374, 0.011976047904191617]"
38,7321,0.01811101722934499,"[38, 3840, 7321]","[0.006134969325153374, 0.011976047904191617]"
38,10007,0.01811101722934499,"[38, 3523, 10007]","[0.006134969325153374, 0.011976047904191617]"
38,14279,0.01811101722934499,"[38, 3135, 14279]","[0.006134969325153374, 0.011976047904191617]"
38,18751,0.01811101722934499,"[38, 10236, 18751]","[0.006134969325153374, 0.011976047904191617]"
38,5534,0.01811151811151811,"[38, 1940, 5534]","[0.005291005291005291, 0.01282051282051282]"
38,6590,0.01811151811151811,"[38, 1940, 6590]","[0.005291005291005291, 0.01282051282051282]"
38,6450,0.01811151811151811,"[38, 1940, 6450]","[0.005291005291005291, 0.01282051282051282]"
38,10862,0.018111559139784947,"[38, 12979, 10862]","[0.005208333333333333, 0.012903225806451613]"
38,10862,0.018111559139784947,"[38, 3869, 10862]","[0.005208333333333333, 0.012903225806451613]"
38,3626,0.018111559139784947,"[38, 11224, 3626]","[0.005208333333333333, 0.012903225806451613]"
38,3626,0.018111559139784947,"[38, 12979, 3626]","[0.005208333333333333, 0.012903225806451613]"
38,3626,0.018111559139784947,"[38, 3869, 3626]","[0.005208333333333333, 0.012903225806451613]"
38,7974,0.018111559139784947,"[38, 11224, 7974]","[0.005208333333333333, 0.012903225806451613]"
38,7974,0.018111559139784947,"[38, 12979, 7974]","[0.005208333333333333, 0.012903225806451613]"
38,7974,0.018111559139784947,"[38, 3869, 7974]","[0.005208333333333333, 0.012903225806451613]"
38,17825,0.01811228171453312,"[38, 1576, 17825]","[0.005917159763313609, 0.012195121951219513]"
38,17825,0.01811228171453312,"[38, 9461, 17825]","[0.005917159763313609, 0.012195121951219513]"
